bug_id,"product","component","assigned_to","bug_status","resolution","opendate","changeddate"
206673,"WebKit","WebCore Misc.","webkit-unassigned","NEW"," ---","2020-01-23 10:09:52","2020-02-14 17:10:44"
206699,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-01-23 13:55:57","2020-02-14 10:54:56"
206708,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-01-23 15:44:00","2020-02-07 10:49:38"
206718,"WebKit","Web Inspector","webkit-unassigned","NEW"," ---","2020-01-23 17:09:10","2020-02-13 09:47:56"
206741,"WebKit","WebKit2","webkit-unassigned","NEW"," ---","2020-01-24 05:27:20","2020-02-19 01:59:31"
206742,"WebKit","WebKit2","webkit-unassigned","NEW"," ---","2020-01-24 05:37:08","2020-02-20 07:12:17"
206746,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-01-24 07:45:41","2020-02-10 00:55:02"
206748,"WebKit","Layout and Rendering","webkit-unassigned","NEW"," ---","2020-01-24 08:41:35","2020-02-24 05:53:43"
206749,"WebKit","WebCore Misc.","webkit-unassigned","NEW"," ---","2020-01-24 08:46:19","2020-02-22 17:51:25"
206752,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-01-24 09:12:52","2020-02-13 09:58:53"
206753,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-01-24 09:14:49","2020-02-11 12:36:35"
206767,"WebKit","Layout and Rendering","webkit-unassigned","NEW"," ---","2020-01-24 12:51:42","2020-02-11 11:32:37"
206794,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-01-24 20:38:39","2020-02-13 03:16:40"
206847,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-01-27 15:17:34","2020-02-11 08:40:03"
206854,"WebKit","Media","webkit-unassigned","NEW"," ---","2020-01-27 16:54:18","2020-02-13 00:33:52"
206898,"WebKit","Text","webkit-unassigned","NEW"," ---","2020-01-28 11:43:05","2020-02-18 19:20:32"
206901,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-01-28 12:06:03","2020-02-07 11:37:38"
206908,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-01-28 14:40:01","2020-02-05 07:59:30"
206914,"WebKit","SVG","webkit-unassigned","NEW"," ---","2020-01-28 16:33:48","2020-02-04 12:25:48"
206923,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-01-29 02:25:31","2020-02-19 00:17:36"
206924,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-01-29 02:35:35","2020-02-19 00:17:40"
206961,"WebKit","Media","webkit-unassigned","NEW"," ---","2020-01-29 13:24:31","2020-02-18 17:24:45"
206967,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-01-29 14:20:36","2020-02-12 17:58:06"
207007,"WebKit","Media","webkit-unassigned","NEW"," ---","2020-01-30 10:47:35","2020-02-05 10:14:47"
207038,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-01-31 04:12:46","2020-02-22 16:56:50"
207039,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-01-31 05:02:50","2020-02-19 00:17:44"
207046,"WebKit","Media","webkit-unassigned","NEW"," ---","2020-01-31 08:11:01","2020-02-13 11:44:46"
207062,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-01-31 11:45:50","2020-02-11 10:33:10"
207068,"WebKit","Layout and Rendering","webkit-unassigned","NEW"," ---","2020-01-31 13:53:08","2020-02-04 11:19:03"
207069,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-01-31 13:56:42","2020-02-04 09:42:30"
207077,"WebKit","Text","webkit-unassigned","NEW"," ---","2020-01-31 15:40:45","2020-02-05 16:36:47"
207098,"WebKit","Page Loading","webkit-unassigned","NEW"," ---","2020-02-02 03:02:31","2020-02-04 16:53:49"
207104,"WebKit","WebKit2","webkit-unassigned","NEW"," ---","2020-02-02 15:20:17","2020-02-06 11:06:56"
207117,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-03 08:13:36","2020-02-21 11:34:45"
207119,"WebKit","JavaScriptCore","webkit-unassigned","NEW"," ---","2020-02-03 08:29:30","2020-02-18 07:25:29"
207123,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-03 09:01:29","2020-02-04 12:02:50"
207125,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-03 09:20:14","2020-02-04 09:29:41"
207128,"WebKit","Canvas","webkit-unassigned","NEW"," ---","2020-02-03 10:01:34","2020-02-04 09:55:37"
207131,"WebKit","Page Loading","webkit-unassigned","NEW"," ---","2020-02-03 10:15:24","2020-02-04 10:11:11"
207132,"WebKit","Web Inspector","webkit-unassigned","NEW"," ---","2020-02-03 10:30:14","2020-02-04 10:15:23"
207147,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-03 14:24:14","2020-02-05 16:49:12"
207153,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-03 15:08:21","2020-02-11 12:55:37"
207160,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-03 16:10:57","2020-02-04 12:25:48"
207165,"WebKit","Scrolling","webkit-unassigned","NEW"," ---","2020-02-03 16:45:25","2020-02-11 10:48:23"
207166,"WebKit","Media","webkit-unassigned","NEW"," ---","2020-02-03 16:56:16","2020-02-11 08:02:24"
207170,"WebKit","WebKit2","webkit-unassigned","NEW"," ---","2020-02-03 17:39:14","2020-02-12 13:25:09"
207175,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-03 18:26:44","2020-02-13 17:30:48"
207181,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-03 20:12:15","2020-02-07 11:52:04"
207190,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-04 01:54:50","2020-02-04 23:30:37"
207197,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-04 07:28:45","2020-02-04 11:52:03"
207199,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-04 07:45:17","2020-02-04 07:56:39"
207200,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-04 08:16:35","2020-02-05 07:39:09"
207202,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-04 08:43:08","2020-02-05 16:55:05"
207205,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-04 09:26:39","2020-02-04 09:26:39"
207209,"WebKit","Web Inspector","webkit-unassigned","NEW"," ---","2020-02-04 09:59:13","2020-02-10 08:20:57"
207217,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-04 12:00:12","2020-02-04 12:01:22"
207222,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-04 13:29:25","2020-02-07 13:17:33"
207225,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-04 13:57:12","2020-02-04 14:13:52"
207226,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-04 14:19:39","2020-02-04 14:49:47"
207230,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-04 14:53:26","2020-02-04 15:02:48"
207235,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-04 15:16:16","2020-02-04 15:25:40"
207237,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-04 15:53:22","2020-02-05 16:21:45"
207245,"WebKit","Layout and Rendering","webkit-unassigned","NEW"," ---","2020-02-04 19:07:35","2020-02-04 19:11:05"
207246,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-04 19:40:41","2020-02-05 03:25:25"
207254,"WebKit","Compositing","webkit-unassigned","NEW"," ---","2020-02-05 04:14:31","2020-02-05 04:14:31"
207255,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-05 04:17:32","2020-02-05 04:17:32"
207256,"WebKit","WebCore JavaScript","webkit-unassigned","NEW"," ---","2020-02-05 04:20:05","2020-02-05 23:28:51"
207257,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-05 04:23:26","2020-02-05 04:23:26"
207258,"WebKit","Canvas","webkit-unassigned","NEW"," ---","2020-02-05 04:25:04","2020-02-05 04:25:04"
207260,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-05 04:55:47","2020-02-05 23:30:30"
207261,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-05 05:03:39","2020-02-05 23:29:12"
207262,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-05 05:08:18","2020-02-05 23:30:21"
207266,"WebKit","WebDriver","webkit-unassigned","NEW"," ---","2020-02-05 05:51:00","2020-02-05 05:51:00"
207267,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-05 07:38:14","2020-02-05 15:56:56"
207274,"WebKit","Compositing","webkit-unassigned","NEW"," ---","2020-02-05 09:57:33","2020-02-05 23:19:35"
207278,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-05 11:21:47","2020-02-06 09:12:50"
207282,"WebKit","Compositing","webkit-unassigned","NEW"," ---","2020-02-05 12:03:44","2020-02-06 11:21:11"
207283,"WebKit","Web Inspector","webkit-unassigned","NEW"," ---","2020-02-05 12:07:25","2020-02-05 12:07:25"
207290,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-05 13:01:08","2020-02-05 13:12:51"
207294,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-05 13:52:43","2020-02-05 14:08:15"
207303,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-05 15:35:51","2020-02-08 13:47:41"
207306,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-05 15:51:48","2020-02-06 14:40:44"
207307,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-05 16:20:30","2020-02-06 13:59:55"
207323,"WebKit","WebCore Misc.","webkit-unassigned","NEW"," ---","2020-02-05 23:00:06","2020-02-05 23:20:48"
207324,"WebKit","Platform","webkit-unassigned","NEW"," ---","2020-02-06 03:35:56","2020-02-06 03:35:56"
207330,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-06 06:25:44","2020-02-07 05:45:28"
207337,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-06 09:34:35","2020-02-13 08:29:15"
207339,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-06 09:49:06","2020-02-06 09:49:06"
207353,"WebKit","Web Inspector","webkit-unassigned","NEW"," ---","2020-02-06 14:14:33","2020-02-06 14:29:48"
207358,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-06 14:48:10","2020-02-06 14:49:22"
207362,"WebKit","Compositing","webkit-unassigned","NEW"," ---","2020-02-06 15:12:58","2020-02-06 15:13:15"
207363,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-06 15:36:03","2020-02-14 10:37:23"
207385,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-07 08:33:10","2020-02-08 14:42:17"
207386,"WebKit","Platform","webkit-unassigned","NEW"," ---","2020-02-07 09:18:45","2020-02-07 09:29:54"
207395,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-07 10:39:47","2020-02-10 07:59:25"
207396,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-07 11:39:02","2020-02-08 14:35:47"
207412,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-07 15:22:38","2020-02-07 15:24:31"
207421,"WebKit","SVG","webkit-unassigned","NEW"," ---","2020-02-07 17:11:42","2020-02-13 11:18:08"
207435,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-08 16:59:57","2020-02-08 17:26:41"
207446,"WebKit","Web Inspector","webkit-unassigned","NEW"," ---","2020-02-09 16:06:13","2020-02-11 13:11:39"
207451,"WebKit","SVG","webkit-unassigned","NEW"," ---","2020-02-09 21:09:25","2020-02-09 21:10:22"
207460,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-10 07:28:57","2020-02-10 07:37:53"
207461,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-10 07:57:16","2020-02-10 08:03:19"
207463,"WebKit","Scrolling","webkit-unassigned","NEW"," ---","2020-02-10 08:32:57","2020-02-10 08:38:54"
207466,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-10 09:06:04","2020-02-10 09:16:22"
207469,"WebKit","SVG","webkit-unassigned","NEW"," ---","2020-02-10 09:20:36","2020-02-10 09:21:10"
207470,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-10 09:31:08","2020-02-10 09:37:36"
207472,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-10 09:38:18","2020-02-10 09:38:18"
207474,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-10 09:55:55","2020-02-10 10:00:35"
207475,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-10 10:07:15","2020-02-10 14:23:09"
207476,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-10 10:09:33","2020-02-10 10:15:27"
207477,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-10 10:20:09","2020-02-10 14:23:20"
207479,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-10 10:37:30","2020-02-10 14:27:04"
207486,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-10 11:09:00","2020-02-11 14:25:42"
207495,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-10 13:02:21","2020-02-10 13:07:29"
207496,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-10 13:08:27","2020-02-10 14:07:13"
207497,"WebKit","Web Template Framework","webkit-unassigned","NEW"," ---","2020-02-10 13:16:35","2020-02-11 22:09:26"
207499,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-10 13:21:42","2020-02-10 13:30:01"
207500,"WebKit","WebCore Misc.","webkit-unassigned","NEW"," ---","2020-02-10 13:23:34","2020-02-10 16:29:22"
207505,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-10 13:44:15","2020-02-10 13:57:41"
207508,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-10 14:02:35","2020-02-13 08:41:35"
207512,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-10 15:20:57","2020-02-10 15:21:33"
207515,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-10 15:49:59","2020-02-12 12:05:45"
207517,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-10 16:09:15","2020-02-12 11:39:52"
207518,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-10 16:26:04","2020-02-10 16:32:00"
207538,"WebKit","Media","webkit-unassigned","NEW"," ---","2020-02-11 06:27:17","2020-02-12 09:27:11"
207539,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-02-11 06:31:00","2020-02-19 02:09:20"
207540,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-02-11 06:34:45","2020-02-19 02:03:51"
207541,"WebKit","Canvas","webkit-unassigned","NEW"," ---","2020-02-11 06:36:24","2020-02-11 13:13:08"
207542,"WebKit","WebKit API","webkit-unassigned","NEW"," ---","2020-02-11 06:38:42","2020-02-19 01:37:12"
207543,"WebKit","WebKit API","webkit-unassigned","NEW"," ---","2020-02-11 06:42:56","2020-02-19 02:39:12"
207544,"WebKit","WebKit API","webkit-unassigned","NEW"," ---","2020-02-11 06:43:51","2020-02-19 00:16:45"
207545,"WebKit","WebKit API","webkit-unassigned","NEW"," ---","2020-02-11 06:44:49","2020-02-19 02:24:52"
207546,"WebKit","WebKit API","webkit-unassigned","NEW"," ---","2020-02-11 06:46:21","2020-02-19 00:18:25"
207549,"WebKit","Forms","webkit-unassigned","NEW"," ---","2020-02-11 06:58:17","2020-02-11 09:21:49"
207551,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-11 08:07:09","2020-02-11 08:16:04"
207552,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-11 08:23:03","2020-02-11 08:37:37"
207553,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-11 08:48:53","2020-02-11 08:51:32"
207555,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-11 09:08:53","2020-02-11 09:11:51"
207559,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-11 09:39:17","2020-02-11 09:39:38"
207560,"WebKit","Media","webkit-unassigned","NEW"," ---","2020-02-11 09:59:11","2020-02-11 10:20:46"
207563,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-11 10:49:21","2020-02-11 11:04:34"
207566,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-11 11:04:20","2020-02-11 11:08:47"
207567,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-11 11:05:32","2020-02-11 15:58:12"
207568,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-11 11:14:24","2020-02-11 11:18:08"
207569,"WebKit","Animations","webkit-unassigned","NEW"," ---","2020-02-11 11:23:51","2020-02-11 11:28:48"
207571,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-11 11:39:37","2020-02-11 11:43:07"
207572,"WebKit","JavaScriptCore","webkit-unassigned","NEW"," ---","2020-02-11 12:00:06","2020-02-11 15:23:15"
207574,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-11 12:35:29","2020-02-11 12:36:42"
207576,"WebKit","JavaScriptCore","webkit-unassigned","NEW"," ---","2020-02-11 12:56:55","2020-02-13 11:38:42"
207578,"WebKit","JavaScriptCore","webkit-unassigned","NEW"," ---","2020-02-11 13:01:43","2020-02-13 11:36:13"
207583,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-11 13:51:24","2020-02-14 10:51:56"
207586,"WebKit","CSS","webkit-unassigned","NEW"," ---","2020-02-11 14:38:22","2020-02-13 11:18:17"
207596,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-11 15:57:20","2020-02-11 16:06:15"
207599,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-11 16:34:16","2020-02-12 08:06:12"
207605,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-11 18:11:21","2020-02-11 19:01:06"
207613,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-02-11 20:37:10","2020-02-11 22:48:02"
207623,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 03:42:47","2020-02-12 03:42:47"
207624,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 04:01:34","2020-02-12 04:01:34"
207625,"WebKit","Compositing","webkit-unassigned","NEW"," ---","2020-02-12 04:06:09","2020-02-12 04:06:09"
207627,"WebKit","JavaScriptCore","webkit-unassigned","NEW"," ---","2020-02-12 05:05:10","2020-02-12 05:05:10"
207635,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 08:27:46","2020-02-12 08:28:18"
207636,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-12 08:46:42","2020-02-12 09:29:05"
207638,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-12 09:21:54","2020-02-12 09:28:42"
207641,"WebKit","JavaScriptCore","webkit-unassigned","NEW"," ---","2020-02-12 10:01:10","2020-02-13 10:14:12"
207642,"WebKit","Canvas","webkit-unassigned","NEW"," ---","2020-02-12 10:02:31","2020-02-13 13:20:26"
207643,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-12 10:22:52","2020-02-12 10:28:04"
207645,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-12 10:34:21","2020-02-12 10:37:11"
207647,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-12 10:44:22","2020-02-12 10:51:18"
207649,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 11:09:15","2020-02-12 11:17:14"
207650,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 11:25:24","2020-02-12 11:28:02"
207651,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 11:32:36","2020-02-12 11:36:28"
207652,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 11:41:10","2020-02-12 11:44:16"
207658,"WebKit","Platform","webkit-unassigned","NEW"," ---","2020-02-12 12:50:21","2020-02-12 12:51:26"
207665,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-12 14:36:59","2020-02-12 14:44:16"
207668,"WebKit","Forms","webkit-unassigned","NEW"," ---","2020-02-12 15:44:22","2020-02-16 18:29:50"
207672,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-12 17:14:14","2020-02-13 10:10:02"
207675,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-12 19:38:21","2020-02-12 19:38:36"
207678,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-12 20:47:58","2020-02-12 20:48:11"
207687,"WebKit","Scrolling","webkit-unassigned","NEW"," ---","2020-02-13 04:37:27","2020-02-17 23:40:29"
207689,"WebKit","Scrolling","webkit-unassigned","NEW"," ---","2020-02-13 04:59:37","2020-02-13 23:07:49"
207690,"WebKit","Layout and Rendering","webkit-unassigned","NEW"," ---","2020-02-13 05:30:29","2020-02-13 23:14:58"
207692,"WebKit","Platform","webkit-unassigned","NEW"," ---","2020-02-13 05:52:59","2020-02-13 10:55:55"
207700,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-13 09:04:56","2020-02-13 09:09:25"
207701,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-13 09:20:45","2020-02-17 10:41:49"
207702,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-13 09:21:52","2020-02-13 09:36:59"
207703,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-13 09:45:13","2020-02-13 09:51:22"
207705,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-13 09:53:31","2020-02-13 10:03:56"
207709,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-13 10:53:43","2020-02-13 11:11:47"
207710,"WebKit","SVG","webkit-unassigned","NEW"," ---","2020-02-13 11:22:07","2020-02-13 11:27:40"
207711,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-13 11:54:23","2020-02-20 05:11:16"
207716,"WebKit","WebKit2","webkit-unassigned","NEW"," ---","2020-02-13 12:33:21","2020-02-13 12:33:38"
207723,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-13 14:59:05","2020-02-16 18:06:27"
207726,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-13 15:35:27","2020-02-13 15:42:33"
207728,"WebKit","Accessibility","webkit-unassigned","NEW"," ---","2020-02-13 16:30:46","2020-02-14 09:47:41"
207731,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-13 16:56:08","2020-02-13 18:27:18"
207732,"WebKit","Frames","webkit-unassigned","NEW"," ---","2020-02-13 17:09:37","2020-02-13 17:15:04"
207734,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-13 17:27:14","2020-02-14 03:08:50"
207736,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-13 18:27:18","2020-02-13 18:31:16"
207737,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-13 18:42:32","2020-02-13 18:42:32"
207744,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-13 21:46:28","2020-02-13 21:46:28"
207750,"WebKit","Images","webkit-unassigned","NEW"," ---","2020-02-14 01:36:28","2020-02-14 02:23:55"
207754,"WebKit","Layout and Rendering","webkit-unassigned","NEW"," ---","2020-02-14 03:27:47","2020-02-14 03:31:40"
207755,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-14 04:29:04","2020-02-14 06:50:12"
207762,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-14 07:16:55","2020-02-14 07:21:31"
207763,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-14 07:25:45","2020-02-14 07:28:43"
207766,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-14 07:46:35","2020-02-14 07:55:44"
207767,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-14 07:59:00","2020-02-14 08:02:19"
207768,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-14 08:17:31","2020-02-14 08:22:24"
207770,"WebKit","Tools / Tests","webkit-unassigned","NEW"," ---","2020-02-14 08:42:45","2020-02-14 08:45:53"
207771,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-14 08:56:23","2020-02-14 09:08:10"
207772,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-14 09:14:51","2020-02-14 09:14:51"
207774,"WebKit","Service Workers","webkit-unassigned","NEW"," ---","2020-02-14 09:20:33","2020-02-14 09:24:25"
207775,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-14 09:32:57","2020-02-14 09:40:14"
207776,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-14 09:47:48","2020-02-14 22:40:03"
207778,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-14 10:30:41","2020-02-14 22:45:00"
207779,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-14 10:57:43","2020-02-14 11:07:36"
207783,"WebKit","WebDriver","webkit-unassigned","NEW"," ---","2020-02-14 12:56:03","2020-02-18 14:41:41"
207786,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-14 13:16:59","2020-02-14 13:24:08"
207796,"WebKit","Frames","webkit-unassigned","NEW"," ---","2020-02-14 15:19:31","2020-02-14 23:03:56"
207798,"WebKit","WebRTC","webkit-unassigned","NEW"," ---","2020-02-14 15:41:06","2020-02-14 15:53:28"
207806,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-02-14 21:58:31","2020-02-16 07:25:37"
207815,"WebKit","WebKit Misc.","webkit-unassigned","NEW"," ---","2020-02-15 11:56:51","2020-02-15 11:57:14"
207835,"WebKit","Web Template Framework","webkit-unassigned","NEW"," ---","2020-02-17 02:54:51","2020-02-17 02:54:51"
207839,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-17 08:07:38","2020-02-17 17:10:34"
207844,"WebKit","Frames","webkit-unassigned","NEW"," ---","2020-02-17 09:56:30","2020-02-17 10:03:24"
207847,"WebKit","New Bugs","webkit-unassigned","NEW"," ---","2020-02-17 10:29:07","2020-02-17 16:51:07"
207848,"WebKit","Scrolling","webkit-unassigned","NEW"," ---","2020-02-17 11:00:11","2020-02-17 12:00:39"
207853,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-17 12:41:44","2020-02-17 12:41:44"
207859,"WebKit","Images","webkit-unassigned","NEW"," ---","2020-02-17 13:58:21","2020-02-17 14:02:29"
207861,"WebKit","Scrolling","webkit-unassigned","NEW"," ---","2020-02-17 14:50:39","2020-02-17 14:55:21"
207863,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-17 15:00:33","2020-02-17 15:05:45"
207864,"WebKit","WebGPU","webkit-unassigned","NEW"," ---","2020-02-17 15:13:59","2020-02-17 15:21:38"
207874,"WebKit","Page Loading","webkit-unassigned","NEW"," ---","2020-02-17 18:12:56","2020-02-18 16:35:00"
207877,"WebKit","WebKitGTK","webkit-unassigned","NEW"," ---","2020-02-17 19:54:49","2020-02-22 17:57:21"
